Anno;Comune;Provincia;Indice di dipendenza totale (o carico sociale) x 100
2003;SALETTO;PADOVA;43.34
2003;SAN GIORGIO DELLE PERTICHE;PADOVA;45.23
2003;SAN GIORGIO IN BOSCO;PADOVA;47.64
2003;SAN MARTINO DI LUPARI;PADOVA;44.43
2003;SAN PIETRO IN GU;PADOVA;45.41
2003;SAN PIETRO VIMINARIO;PADOVA;40.40
2003;SANTA GIUSTINA IN COLLE;PADOVA;43.46
2003;SANTA MARGHERITA D'ADIGE;PADOVA;45.47
2003;SANT'ANGELO DI PIOVE DI SACCO;PADOVA;38.43
2003;SANT'ELENA;PADOVA;41.38
2003;SANT'URBANO;PADOVA;51.06
2003;SAONARA;PADOVA;42.74
2003;SELVAZZANO DENTRO;PADOVA;41.77
2003;SOLESINO;PADOVA;46.31
2003;STANGHELLA;PADOVA;49.19
2003;TEOLO;PADOVA;45.82
2003;TERRASSA PADOVANA;PADOVA;45.81
2003;TOMBOLO;PADOVA;45.44
2003;TORREGLIA;PADOVA;40.31
2003;TREBASELEGHE;PADOVA;45.76
2003;TRIBANO;PADOVA;48.72
2003;URBANA;PADOVA;51.22
2003;VEGGIANO;PADOVA;40.28
2003;VESCOVANA;PADOVA;57.86
2003;VIGHIZZOLO D'ESTE;PADOVA;55.33
2003;VIGODARZERE;PADOVA;44.87
2003;VIGONZA;PADOVA;44.11
2003;VILLA DEL CONTE;PADOVA;44.39
2003;VILLA ESTENSE;PADOVA;53.60
2003;VILLAFRANCA PADOVANA;PADOVA;45.44
2003;VILLANOVA DI CAMPOSAMPIERO;PADOVA;44.96
2003;VO;PADOVA;51.49
2003;DUE CARRARE;PADOVA;41.45
2003;ADRIA;ROVIGO;51.53
2003;ARIANO NEL POLESINE;ROVIGO;54.74
2003;ARQUA' POLESINE;ROVIGO;52.13
2003;BADIA POLESINE;ROVIGO;47.07
2003;BAGNOLO DI PO;ROVIGO;58.76
2003;BERGANTINO;ROVIGO;53.64
2003;BOSARO;ROVIGO;45.86
2003;CALTO;ROVIGO;55.92
2003;CANARO;ROVIGO;48.65
2003;CANDA;ROVIGO;53.53
2003;CASTELGUGLIELMO;ROVIGO;48.55
2003;CASTELMASSA;ROVIGO;55.46
2003;CASTELNOVO BARIANO;ROVIGO;56.92
2003;CENESELLI;ROVIGO;60.36
2003;CEREGNANO;ROVIGO;48.76
2003;CORBOLA;ROVIGO;59.83
2003;COSTA DI ROVIGO;ROVIGO;52.19
2003;CRESPINO;ROVIGO;63.41
2003;FICAROLO;ROVIGO;55.50
2003;FIESSO UMBERTIANO;ROVIGO;49.68
2003;FRASSINELLE POLESINE;ROVIGO;53.28
2003;FRATTA POLESINE;ROVIGO;48.98
2003;GAIBA;ROVIGO;52.19
2003;GAVELLO;ROVIGO;58.74
2003;GIACCIANO CON BARUCHELLA;ROVIGO;54.95
2003;GUARDA VENETA;ROVIGO;57.28
2003;LENDINARA;ROVIGO;54.49
2003;LOREO;ROVIGO;46.13
2003;LUSIA;ROVIGO;45.52
2003;MELARA;ROVIGO;54.65
2003;OCCHIOBELLO;ROVIGO;40.70
2003;PAPOZZE;ROVIGO;63.88
2003;PETTORAZZA GRIMANI;ROVIGO;50.70
2003;PINCARA;ROVIGO;49.83
2003;POLESELLA;ROVIGO;46.88
2003;PONTECCHIO POLESINE;ROVIGO;44.66
2003;PORTO TOLLE;ROVIGO;45.95
2003;ROSOLINA;ROVIGO;42.88
2003;ROVIGO;ROVIGO;47.40
2003;SALARA;ROVIGO;51.47
2003;SAN BELLINO;ROVIGO;59.63
2003;SAN MARTINO DI VENEZZE;ROVIGO;50.54
2003;STIENTA;ROVIGO;50.56
2003;TAGLIO DI PO;ROVIGO;48.31
2003;TRECENTA;ROVIGO;66.36
2003;VILLADOSE;ROVIGO;44.88
2003;VILLAMARZANA;ROVIGO;52.25
2003;VILLANOVA DEL GHEBBO;ROVIGO;46.01
2003;VILLANOVA MARCHESANA;ROVIGO;72.27
2003;PORTO VIRO;ROVIGO;47.37
2004;AFFI;VERONA;42.96
2004;ALBAREDO D'ADIGE;VERONA;52.33
2004;ANGIARI;VERONA;50.04
2004;ARCOLE;VERONA;46.92
2004;BADIA CALAVENA;VERONA;45.45
2004;BARDOLINO;VERONA;51.40
2004;BELFIORE;VERONA;47.71
2004;BEVILACQUA;VERONA;47.87
2004;BONAVIGO;VERONA;51.45
2004;BOSCHI SANT'ANNA;VERONA;47.36
2004;BOSCO CHIESANUOVA;VERONA;50.82
2004;BOVOLONE;VERONA;44.48
2004;BRENTINO BELLUNO;VERONA;47.46
2004;BRENZONE;VERONA;62.37
2004;BUSSOLENGO;VERONA;42.18
2004;BUTTAPIETRA;VERONA;42.58
2004;CALDIERO;VERONA;47.10
2004;CAPRINO VERONESE;VERONA;48.42
2004;CASALEONE;VERONA;47.92
2004;CASTAGNARO;VERONA;51.74
2004;CASTEL D'AZZANO;VERONA;40.51
2004;CASTELNUOVO DEL GARDA;VERONA;46.39
2004;CAVAION VERONESE;VERONA;44.16
2004;CAZZANO DI TRAMIGNA;VERONA;62.23
2004;CEREA;VERONA;48.38
2004;CERRO VERONESE;VERONA;48.34
2004;COLOGNA VENETA;VERONA;56.56
2004;COLOGNOLA AI COLLI;VERONA;43.89
2004;CONCAMARISE;VERONA;46.22
2004;COSTERMANO SUL GARDA;VERONA;42.89
2004;DOLCE';VERONA;48.72
2004;ERBE';VERONA;50.32
2004;ERBEZZO;VERONA;56.78
2004;FERRARA DI MONTE BALDO;VERONA;66.15
2004;FUMANE;VERONA;47.92
2004;GARDA;VERONA;48.44
2004;GAZZO VERONESE;VERONA;51.41
2004;GREZZANA;VERONA;45.49
2004;ILLASI;VERONA;48.82
2004;ISOLA DELLA SCALA;VERONA;48.32
2004;ISOLA RIZZA;VERONA;48.33
2004;LAVAGNO;VERONA;43.73
2004;LAZISE;VERONA;49.46
2004;LEGNAGO;VERONA;51.25
2004;MALCESINE;VERONA;54.30
2004;MARANO DI VALPOLICELLA;VERONA;53.67
2004;MEZZANE DI SOTTO;VERONA;56.04
2004;MINERBE;VERONA;53.76
2004;MONTECCHIA DI CROSARA;VERONA;46.06
2004;MONTEFORTE D'ALPONE;VERONA;51.27
2004;MOZZECANE;VERONA;43.25
2004;NEGRAR;VERONA;46.74
2004;NOGARA;VERONA;49.72
2004;NOGAROLE ROCCA;VERONA;51.22
2004;OPPEANO;VERONA;43.90
2004;PALU';VERONA;45.26
2004;PASTRENGO;VERONA;48.60
2004;PESCANTINA;VERONA;46.59
2004;PESCHIERA DEL GARDA;VERONA;51.80
2004;POVEGLIANO VERONESE;VERONA;45.12
2004;PRESSANA;VERONA;46.64
2004;RIVOLI VERONESE;VERONA;48.18
2004;RONCA';VERONA;48.36
2004;RONCO ALL'ADIGE;VERONA;55.91
2004;ROVERCHIARA;VERONA;48.10
2004;ROVEREDO DI GUA';VERONA;52.87
2004;ROVERE' VERONESE;VERONA;50.99
2004;SALIZZOLE;VERONA;44.91
2004;SAN BONIFACIO;VERONA;46.29
2004;SAN GIOVANNI ILARIONE;VERONA;43.58
2004;SAN GIOVANNI LUPATOTO;VERONA;48.24
2004;SANGUINETTO;VERONA;49.31
2004;SAN MARTINO BUON ALBERGO;VERONA;45.97
2004;SAN MAURO DI SALINE;VERONA;59.66
2004;SAN PIETRO DI MORUBIO;VERONA;49.23
2004;SAN PIETRO IN CARIANO;VERONA;50.14
2004;SANT'AMBROGIO DI VALPOLICELLA;VERONA;49.43
2004;SANT'ANNA D'ALFAEDO;VERONA;53.62
2004;SAN ZENO DI MONTAGNA;VERONA;48.88
2004;SELVA DI PROGNO;VERONA;55.36
2004;SOAVE;VERONA;47.79
2004;SOMMACAMPAGNA;VERONA;45.70
2004;SONA;VERONA;42.64
2004;SORGA';VERONA;49.02
2004;TERRAZZO;VERONA;58.27
2004;TORRI DEL BENACO;VERONA;51.14
2004;TREGNAGO;VERONA;52.27
2004;TREVENZUOLO;VERONA;45.01
2004;VALEGGIO SUL MINCIO;VERONA;45.26
2004;VELO VERONESE;VERONA;53.49
2004;VERONA;VERONA;53.26
2004;VERONELLA;VERONA;46.09
2004;VESTENANOVA;VERONA;52.27
2004;VIGASIO;VERONA;43.92
2004;VILLA BARTOLOMEA;VERONA;53.50
2004;VILLAFRANCA DI VERONA;VERONA;47.17
2004;ZEVIO;VERONA;46.34
2004;ZIMELLA;VERONA;47.00
2004;AGUGLIARO;VICENZA;39.64
2004;ALBETTONE;VICENZA;47.64
2004;ALONTE;VICENZA;43.50
2004;ALTAVILLA VICENTINA;VICENZA;38.46
2004;ALTISSIMO;VICENZA;47.06
2004;ARCUGNANO;VICENZA;43.66
2004;ARSIERO;VICENZA;53.25
2004;ARZIGNANO;VICENZA;48.00
2004;ASIAGO;VICENZA;53.16
2004;ASIGLIANO VENETO;VICENZA;50.81
2004;BARBARANO VICENTINO;VICENZA;54.10
2004;BASSANO DEL GRAPPA;VICENZA;52.15
2004;BOLZANO VICENTINO;VICENZA;42.51
2004;BREGANZE;VICENZA;49.52
2004;BRENDOLA;VICENZA;47.53
2004;BRESSANVIDO;VICENZA;46.69
2004;BROGLIANO;VICENZA;45.20
2004;CALDOGNO;VICENZA;41.45
2004;CALTRANO;VICENZA;43.86
2004;CALVENE;VICENZA;46.21
2004;CAMISANO VICENTINO;VICENZA;46.78
2004;CAMPIGLIA DEI BERICI;VICENZA;48.52
2004;CAMPOLONGO SUL BRENTA;VICENZA;48.42
2004;CARRE';VICENZA;45.41
2004;CARTIGLIANO;VICENZA;49.23
2004;CASSOLA;VICENZA;43.43
2004;CASTEGNERO;VICENZA;44.31
2004;CASTELGOMBERTO;VICENZA;44.02
2004;CHIAMPO;VICENZA;42.49
2004;CHIUPPANO;VICENZA;51.88
2004;CISMON DEL GRAPPA;VICENZA;62.69
2004;COGOLLO DEL CENGIO;VICENZA;46.36
2004;CONCO;VICENZA;55.17
2004;CORNEDO VICENTINO;VICENZA;46.31
2004;COSTABISSARA;VICENZA;42.19
2004;CREAZZO;VICENZA;44.65
2004;CRESPADORO;VICENZA;51.77
2004;DUEVILLE;VICENZA;48.14
2004;ENEGO;VICENZA;67.24
2004;FARA VICENTINO;VICENZA;45.35
2004;FOZA;VICENZA;48.47
2004;GALLIO;VICENZA;50.22
2004;GAMBELLARA;VICENZA;48.13
2004;GAMBUGLIANO;VICENZA;41.49
2004;GRANCONA;VICENZA;42.83
2004;GRISIGNANO DI ZOCCO;VICENZA;44.26
2004;GRUMOLO DELLE ABBADESSE;VICENZA;44.45
2004;ISOLA VICENTINA;VICENZA;47.15
2004;LAGHI;VICENZA;67.53
2004;LASTEBASSE;VICENZA;95.28
2004;LONGARE;VICENZA;46.12
2004;LONIGO;VICENZA;46.01
2004;LUGO DI VICENZA;VICENZA;51.08
2004;LUSIANA;VICENZA;57.23
2004;MALO;VICENZA;44.28
2004;MARANO VICENTINO;VICENZA;46.31
2004;MAROSTICA;VICENZA;49.69
2004;MASON VICENTINO;VICENZA;50.34
2004;MOLVENA;VICENZA;46.90
2004;MONTEBELLO VICENTINO;VICENZA;43.78
2004;MONTECCHIO MAGGIORE;VICENZA;44.34
2004;MONTECCHIO PRECALCINO;VICENZA;48.14
2004;MONTE DI MALO;VICENZA;48.97
2004;MONTEGALDA;VICENZA;48.81
2004;MONTEGALDELLA;VICENZA;39.29
2004;MONTEVIALE;VICENZA;47.74
2004;MONTICELLO CONTE OTTO;VICENZA;41.57
2004;MONTORSO VICENTINO;VICENZA;46.84
2004;MOSSANO;VICENZA;56.88
2004;MUSSOLENTE;VICENZA;44.69
2004;NANTO;VICENZA;43.18
2004;NOGAROLE VICENTINO;VICENZA;45.04
2004;NOVE;VICENZA;49.35
2004;NOVENTA VICENTINA;VICENZA;48.16
2004;ORGIANO;VICENZA;50.56
2004;PEDEMONTE;VICENZA;61.41
2004;PIANEZZE;VICENZA;44.66
2004;PIOVENE ROCCHETTE;VICENZA;50.07
2004;POIANA MAGGIORE;VICENZA;47.98
2004;POSINA;VICENZA;65.94
2004;POVE DEL GRAPPA;VICENZA;47.70
2004;POZZOLEONE;VICENZA;48.66
2004;QUINTO VICENTINO;VICENZA;41.25
2004;RECOARO TERME;VICENZA;52.50
2004;ROANA;VICENZA;54.65
2004;ROMANO D'EZZELINO;VICENZA;42.51
2004;ROSA';VICENZA;45.82
2004;ROSSANO VENETO;VICENZA;48.67
2004;ROTZO;VICENZA;46.88
2004;SALCEDO;VICENZA;47.26
2004;SANDRIGO;VICENZA;50.33
2004;SAN GERMANO DEI BERICI;VICENZA;41.49
2004;SAN NAZARIO;VICENZA;43.64
2004;SAN PIETRO MUSSOLINO;VICENZA;42.12
2004;SANTORSO;VICENZA;49.21
2004;SAN VITO DI LEGUZZANO;VICENZA;48.41
2004;SARCEDO;VICENZA;44.14
2004;SAREGO;VICENZA;42.23
2004;SCHIAVON;VICENZA;49.63
2004;SCHIO;VICENZA;53.65
2004;SOLAGNA;VICENZA;50.49
2004;SOSSANO;VICENZA;50.02
2004;SOVIZZO;VICENZA;41.83
2004;TEZZE SUL BRENTA;VICENZA;42.49
2004;THIENE;VICENZA;48.63
2004;TONEZZA DEL CIMONE;VICENZA;59.27
2004;TORREBELVICINO;VICENZA;50.35
2004;TORRI DI QUARTESOLO;VICENZA;43.08
2004;TRISSINO;VICENZA;43.34
2004;VALDAGNO;VICENZA;54.39
2004;VALDASTICO;VICENZA;59.96
2004;VALLI DEL PASUBIO;VICENZA;54.95
2004;VALSTAGNA;VICENZA;57.73
2004;VELO D'ASTICO;VICENZA;51.61
2004;VICENZA;VICENZA;52.44
2004;VILLAGA;VICENZA;48.79
2004;VILLAVERLA;VICENZA;42.12
2004;ZANE';VICENZA;41.32
2004;ZERMEGHEDO;VICENZA;43.04
2004;ZOVENCEDO;VICENZA;52.47
2004;ZUGLIANO;VICENZA;48.05
2004;AGORDO;BELLUNO;52.31
2004;ALANO DI PIAVE;BELLUNO;52.78
2004;ALLEGHE;BELLUNO;58.04
2004;ARSIE';BELLUNO;61.55
2004;AURONZO DI CADORE;BELLUNO;53.09
2004;BELLUNO;BELLUNO;52.30
2004;BORCA DI CADORE;BELLUNO;51.85
2004;CALALZO DI CADORE;BELLUNO;51.70
2004;CASTELLO LAVAZZO;BELLUNO;51.53
2004;CENCENIGHE AGORDINO;BELLUNO;47.74
2004;CESIOMAGGIORE;BELLUNO;54.38
2004;CHIES D'ALPAGO;BELLUNO;56.28
2004;CIBIANA DI CADORE;BELLUNO;71.32
2004;COLLE SANTA LUCIA;BELLUNO;54.55
2004;COMELICO SUPERIORE;BELLUNO;60.26
2004;CORTINA D'AMPEZZO;BELLUNO;57.85
2004;DANTA DI CADORE;BELLUNO;44.57
2004;DOMEGGE DI CADORE;BELLUNO;51.99
2004;FALCADE;BELLUNO;60.40
2004;FARRA D'ALPAGO;BELLUNO;50.73
2004;FELTRE;BELLUNO;52.52
2004;FONZASO;BELLUNO;52.53
2004;CANALE D'AGORDO;BELLUNO;65.52
2004;FORNO DI ZOLDO;BELLUNO;55.79
2004;GOSALDO;BELLUNO;66.27
2004;LAMON;BELLUNO;63.32
2004;LA VALLE AGORDINA;BELLUNO;49.69
2004;LENTIAI;BELLUNO;54.79
2004;LIMANA;BELLUNO;48.49
2004;LIVINALLONGO DEL COL DI LANA;BELLUNO;54.35
2004;LONGARONE;BELLUNO;48.71
2004;LORENZAGO DI CADORE;BELLUNO;41.84
2004;LOZZO DI CADORE;BELLUNO;54.05
2004;MEL;BELLUNO;52.73
2004;OSPITALE DI CADORE;BELLUNO;52.07
2004;PEDAVENA;BELLUNO;54.20
2004;PERAROLO DI CADORE;BELLUNO;51.88
2004;PIEVE D'ALPAGO;BELLUNO;49.78
2004;PIEVE DI CADORE;BELLUNO;51.98
2004;PONTE NELLE ALPI;BELLUNO;46.29
2004;PUOS D'ALPAGO;BELLUNO;51.99
2004;QUERO;BELLUNO;49.73
2004;RIVAMONTE AGORDINO;BELLUNO;63.14
2004;ROCCA PIETORE;BELLUNO;53.20
2004;SAN GREGORIO NELLE ALPI;BELLUNO;55.32
2004;SAN NICOLO' DI COMELICO;BELLUNO;52.36
2004;SAN PIETRO DI CADORE;BELLUNO;48.31
2004;SANTA GIUSTINA;BELLUNO;50.68
2004;SAN TOMASO AGORDINO;BELLUNO;58.26
2004;SANTO STEFANO DI CADORE;BELLUNO;46.00
2004;SAN VITO DI CADORE;BELLUNO;48.64
2004;SAPPADA;BELLUNO;43.67
2004;SEDICO;BELLUNO;47.92
2004;SELVA DI CADORE;BELLUNO;51.77
2004;SEREN DEL GRAPPA;BELLUNO;56.16
2004;SOSPIROLO;BELLUNO;51.87
2004;SOVERZENE;BELLUNO;49.82
2004;SOVRAMONTE;BELLUNO;54.61
2004;TAIBON AGORDINO;BELLUNO;49.17
2004;TAMBRE;BELLUNO;55.38
2004;TRICHIANA;BELLUNO;50.05
2004;VALLADA AGORDINA;BELLUNO;66.28
2004;VALLE DI CADORE;BELLUNO;48.90
2004;VAS;BELLUNO;46.14
2004;VIGO DI CADORE;BELLUNO;48.78
2004;VODO CADORE;BELLUNO;44.90
2004;VOLTAGO AGORDINO;BELLUNO;62.44
2004;ZOLDO ALTO;BELLUNO;57.14
2004;ZOPPE' DI CADORE;BELLUNO;52.08
2004;ALTIVOLE;TREVISO;42.47
2004;ARCADE;TREVISO;42.15
2004;ASOLO;TREVISO;46.05
2004;BORSO DEL GRAPPA;TREVISO;47.96
2004;BREDA DI PIAVE;TREVISO;48.04
2004;CAERANO DI SAN MARCO;TREVISO;42.29
2004;CAPPELLA MAGGIORE;TREVISO;49.06
2004;CARBONERA;TREVISO;43.37
2004;CASALE SUL SILE;TREVISO;39.11
2004;CASIER;TREVISO;41.28
2004;CASTELCUCCO;TREVISO;42.09
2004;CASTELFRANCO VENETO;TREVISO;47.15
2004;CASTELLO DI GODEGO;TREVISO;40.22
2004;CAVASO DEL TOMBA;TREVISO;54.91
2004;CESSALTO;TREVISO;52.40
2004;CHIARANO;TREVISO;43.35
2004;CIMADOLMO;TREVISO;49.63
2004;CISON DI VALMARINO;TREVISO;52.68
2004;CODOGNE';TREVISO;48.57
2004;COLLE UMBERTO;TREVISO;47.55
2004;CONEGLIANO;TREVISO;51.76
2004;CORDIGNANO;TREVISO;49.51
2004;CORNUDA;TREVISO;50.57
2004;CRESPANO DEL GRAPPA;TREVISO;55.64
2004;CROCETTA DEL MONTELLO;TREVISO;49.24
2004;FARRA DI SOLIGO;TREVISO;52.83
2004;FOLLINA;TREVISO;49.87
2004;FONTANELLE;TREVISO;46.26
2004;FONTE;TREVISO;44.03
2004;FREGONA;TREVISO;50.54
2004;GAIARINE;TREVISO;49.15
2004;GIAVERA DEL MONTELLO;TREVISO;43.63
2004;GODEGA DI SANT'URBANO;TREVISO;51.39
2004;GORGO AL MONTICANO;TREVISO;43.28
2004;ISTRANA;TREVISO;42.81
2004;LORIA;TREVISO;43.10
2004;MANSUE';TREVISO;44.97
2004;MARENO DI PIAVE;TREVISO;45.43
2004;MASER;TREVISO;45.85
2004;MASERADA SUL PIAVE;TREVISO;45.62
2004;MEDUNA DI LIVENZA;TREVISO;51.73
2004;MIANE;TREVISO;48.28
2004;MOGLIANO VENETO;TREVISO;46.80
2004;MONASTIER DI TREVISO;TREVISO;47.86
2004;MONFUMO;TREVISO;45.87
2004;MONTEBELLUNA;TREVISO;47.49
2004;MORGANO;TREVISO;42.08
2004;MORIAGO DELLA BATTAGLIA;TREVISO;49.86
2004;MOTTA DI LIVENZA;TREVISO;45.69
2004;NERVESA DELLA BATTAGLIA;TREVISO;50.75
2004;ODERZO;TREVISO;49.18
2004;ORMELLE;TREVISO;48.45
2004;ORSAGO;TREVISO;52.13
2004;PADERNO DEL GRAPPA;TREVISO;52.95
2004;PAESE;TREVISO;40.91
2004;PEDEROBBA;TREVISO;47.68
2004;PIEVE DI SOLIGO;TREVISO;49.20
2004;PONTE DI PIAVE;TREVISO;46.91
2004;PONZANO VENETO;TREVISO;39.79
2004;PORTOBUFFOLE';TREVISO;43.55
2004;POSSAGNO;TREVISO;51.69
2004;POVEGLIANO;TREVISO;43.89
2004;PREGANZIOL;TREVISO;44.30
2004;QUINTO DI TREVISO;TREVISO;42.79
2004;REFRONTOLO;TREVISO;49.18
2004;RESANA;TREVISO;41.70
2004;REVINE LAGO;TREVISO;51.35
2004;RIESE PIO X;TREVISO;42.77
2004;RONCADE;TREVISO;44.88
2004;SALGAREDA;TREVISO;45.74
2004;SAN BIAGIO DI CALLALTA;TREVISO;46.24
2004;SAN FIOR;TREVISO;49.47
2004;SAN PIETRO DI FELETTO;TREVISO;51.43
2004;SAN POLO DI PIAVE;TREVISO;49.86
2004;SANTA LUCIA DI PIAVE;TREVISO;46.51
2004;SAN VENDEMIANO;TREVISO;48.82
2004;SAN ZENONE DEGLI EZZELINI;TREVISO;43.74
2004;SARMEDE;TREVISO;51.03
2004;SEGUSINO;TREVISO;49.75
2004;SERNAGLIA DELLA BATTAGLIA;TREVISO;49.31
2004;SILEA;TREVISO;46.96
2004;SPRESIANO;TREVISO;46.05
2004;SUSEGANA;TREVISO;43.85
2004;TARZO;TREVISO;58.23
2004;TREVIGNANO;TREVISO;41.81
2004;TREVISO;TREVISO;55.69
2004;VALDOBBIADENE;TREVISO;59.20
2004;VAZZOLA;TREVISO;52.09
2004;VEDELAGO;TREVISO;44.74
2004;VIDOR;TREVISO;49.63
2004;VILLORBA;TREVISO;46.75
2004;VITTORIO VENETO;TREVISO;55.44
2004;VOLPAGO DEL MONTELLO;TREVISO;48.61
2004;ZENSON DI PIAVE;TREVISO;45.40
2004;ZERO BRANCO;TREVISO;43.33
2004;ANNONE VENETO;CITTA' METROPOLITANA DI VENEZIA;48.19
2004;CAMPAGNA LUPIA;CITTA' METROPOLITANA DI VENEZIA;39.97
2004;CAMPOLONGO MAGGIORE;CITTA' METROPOLITANA DI VENEZIA;41.17
2004;CAMPONOGARA;CITTA' METROPOLITANA DI VENEZIA;41.26
2004;CAORLE;CITTA' METROPOLITANA DI VENEZIA;47.24
2004;CAVARZERE;CITTA' METROPOLITANA DI VENEZIA;50.72
2004;CEGGIA;CITTA' METROPOLITANA DI VENEZIA;48.80
2004;CHIOGGIA;CITTA' METROPOLITANA DI VENEZIA;44.02
2004;CINTO CAOMAGGIORE;CITTA' METROPOLITANA DI VENEZIA;49.28
2004;CONA;CITTA' METROPOLITANA DI VENEZIA;43.96
2004;CONCORDIA SAGITTARIA;CITTA' METROPOLITANA DI VENEZIA;46.50
2004;DOLO;CITTA' METROPOLITANA DI VENEZIA;46.33
2004;ERACLEA;CITTA' METROPOLITANA DI VENEZIA;46.39
2004;FIESSO D'ARTICO;CITTA' METROPOLITANA DI VENEZIA;42.83
2004;FOSSALTA DI PIAVE;CITTA' METROPOLITANA DI VENEZIA;50.05
2004;FOSSALTA DI PORTOGRUARO;CITTA' METROPOLITANA DI VENEZIA;45.03
2004;FOSSO';CITTA' METROPOLITANA DI VENEZIA;41.67
2004;GRUARO;CITTA' METROPOLITANA DI VENEZIA;50.66
2004;IESOLO;CITTA' METROPOLITANA DI VENEZIA;46.33
2004;MARCON;CITTA' METROPOLITANA DI VENEZIA;38.48
2004;MARTELLAGO;CITTA' METROPOLITANA DI VENEZIA;42.88
2004;MEOLO;CITTA' METROPOLITANA DI VENEZIA;46.96
2004;MIRA;CITTA' METROPOLITANA DI VENEZIA;45.03
2004;MIRANO;CITTA' METROPOLITANA DI VENEZIA;46.84
2004;MUSILE DI PIAVE;CITTA' METROPOLITANA DI VENEZIA;48.45
2004;NOALE;CITTA' METROPOLITANA DI VENEZIA;44.54
2004;NOVENTA DI PIAVE;CITTA' METROPOLITANA DI VENEZIA;47.62
2004;PIANIGA;CITTA' METROPOLITANA DI VENEZIA;44.79
2004;PORTOGRUARO;CITTA' METROPOLITANA DI VENEZIA;48.33
2004;PRAMAGGIORE;CITTA' METROPOLITANA DI VENEZIA;43.51
2004;QUARTO D'ALTINO;CITTA' METROPOLITANA DI VENEZIA;45.29
2004;SALZANO;CITTA' METROPOLITANA DI VENEZIA;40.23
2004;SAN DONA' DI PIAVE;CITTA' METROPOLITANA DI VENEZIA;46.66
2004;SAN MICHELE AL TAGLIAMENTO;CITTA' METROPOLITANA DI VENEZIA;49.78
2004;SANTA MARIA DI SALA;CITTA' METROPOLITANA DI VENEZIA;40.95
2004;SANTO STINO DI LIVENZA;CITTA' METROPOLITANA DI VENEZIA;46.69
2004;SCORZE';CITTA' METROPOLITANA DI VENEZIA;42.12
2004;SPINEA;CITTA' METROPOLITANA DI VENEZIA;47.40
2004;STRA;CITTA' METROPOLITANA DI VENEZIA;43.36
2004;TEGLIO VENETO;CITTA' METROPOLITANA DI VENEZIA;52.22
2004;TORRE DI MOSTO;CITTA' METROPOLITANA DI VENEZIA;48.65
2004;VENEZIA;CITTA' METROPOLITANA DI VENEZIA;56.09
2004;VENEZIA;CITTA' METROPOLITANA DI VENEZIA;56.09
2004;VIGONOVO;CITTA' METROPOLITANA DI VENEZIA;39.70
2004;CAVALLINO TREPORTI;CITTA' METROPOLITANA DI VENEZIA;42.92
2004;ABANO TERME;PADOVA;46.89
2004;AGNA;PADOVA;49.61
2004;ALBIGNASEGO;PADOVA;41.32
2004;ANGUILLARA VENETA;PADOVA;48.29
2004;ARQUA' PETRARCA;PADOVA;44.24
2004;ARRE;PADOVA;51.87
2004;ARZERGRANDE;PADOVA;44.75
2004;BAGNOLI DI SOPRA;PADOVA;49.30
2004;BAONE;PADOVA;43.39
2004;BARBONA;PADOVA;54.55
2004;BATTAGLIA TERME;PADOVA;56.22
2004;BOARA PISANI;PADOVA;46.18
2004;BORGORICCO;PADOVA;48.11
2004;BOVOLENTA;PADOVA;44.37
2004;BRUGINE;PADOVA;40.94
2004;CADONEGHE;PADOVA;45.20
2004;CAMPODARSEGO;PADOVA;45.57
2004;CAMPODORO;PADOVA;43.19
2004;CAMPOSAMPIERO;PADOVA;47.09
2004;CAMPO SAN MARTINO;PADOVA;47.44
2004;CANDIANA;PADOVA;53.77
2004;CARCERI;PADOVA;55.26
2004;CARMIGNANO DI BRENTA;PADOVA;49.71
2004;CARTURA;PADOVA;47.38
2004;CASALE DI SCODOSIA;PADOVA;48.33
2004;CASALSERUGO;PADOVA;43.51
2004;CASTELBALDO;PADOVA;51.39
2004;CERVARESE SANTA CROCE;PADOVA;41.82
2004;CINTO EUGANEO;PADOVA;49.75
2004;CITTADELLA;PADOVA;49.47
2004;CODEVIGO;PADOVA;43.30
2004;CONSELVE;PADOVA;48.93
2004;CORREZZOLA;PADOVA;45.58
2004;CURTAROLO;PADOVA;46.39
2004;ESTE;PADOVA;52.18
2004;FONTANIVA;PADOVA;49.37
2004;GALLIERA VENETA;PADOVA;48.77
2004;GALZIGNANO TERME;PADOVA;49.25
2004;GAZZO;PADOVA;51.33
2004;GRANTORTO;PADOVA;46.63
2004;GRANZE;PADOVA;48.89
2004;LEGNARO;PADOVA;39.12
2004;LIMENA;PADOVA;45.64
2004;LOREGGIA;PADOVA;41.11
2004;LOZZO ATESTINO;PADOVA;49.45
2004;MASERA' DI PADOVA;PADOVA;42.24
2004;MASI;PADOVA;48.24
2004;MASSANZAGO;PADOVA;41.53
2004;MEGLIADINO SAN FIDENZIO;PADOVA;50.60
2004;MEGLIADINO SAN VITALE;PADOVA;52.24
2004;MERLARA;PADOVA;52.12
2004;MESTRINO;PADOVA;41.08
2004;MONSELICE;PADOVA;52.84
2004;MONTAGNANA;PADOVA;50.30
2004;MONTEGROTTO TERME;PADOVA;46.26
2004;NOVENTA PADOVANA;PADOVA;45.37
2004;OSPEDALETTO EUGANEO;PADOVA;45.61
2004;PADOVA;PADOVA;53.18
2004;PERNUMIA;PADOVA;46.60
